timestamp_us,t_s,imu_wx_rad_s,imu_wy_rad_s,imu_wz_rad_s,imu_ax_m_s2,imu_ay_m_s2,imu_az_m_s2,mag_x,mag_y,mag_z,baro_alt_m,baro_alt_rel_m,baro_z_down_rel_m,gps_available,gps_lat_deg,gps_lon_deg,gps_alt_m,gps_n_m,gps_e_m,gps_d_m,gps_vn_m_s,gps_ve_m_s,gps_vd_m_s,gps_fix_type,gps_sats,gps_eph_m,gps_epv_m,gps_interp_n_m,gps_interp_e_m,gps_interp_d_m,gps_interp_vn_m_s,gps_interp_ve_m_s,gps_interp_vd_m_s,px4_local_n_m,px4_local_e_m,px4_local_d_m,px4_local_vn_m_s,px4_local_ve_m_s,px4_local_vd_m_s,att_q0,att_q1,att_q2,att_q3,att_roll_rad,att_pitch_rad,att_yaw_rad,est_q0,est_q1,est_q2,est_q3,est_vn_m_s,est_ve_m_s,est_vd_m_s,est_n_m,est_e_m,est_d_m,ias_m_s,tas_m_s,px4_wind_n_m_s,px4_wind_e_m_s,px4_wind_d_m_s
2676355053,175.0999999999999,0.007803060539999998,0.004132115756,0.0142011389512,0.24697057640000003,0.23875158892,-11.29086146,,,,431.88052833333336,118.40365833333333,-118.40365833333333,1,47.3846771,8.1481505,533.279,76.36517068447662,-189.4560158061282,-125.993,-0.35700002,-16.086,0.48000002,4.0,18.0,0.439,0.67300004,76.36066080859234,-189.71678932392183,-125.98505947067517,-0.35100411010165544,-16.088592825901987,0.4596625418312908,76.83050216276654,-190.2016167221629,-119.28330006347923,-0.4823438357041867,-15.919628420463399,0.38699930521020287,-0.7281801615379803,0.0004069069065961707,-0.03019094993730447,0.6847203976974096,-0.04198922480933329,0.04342531209689057,-1.5102091882411657,,,,,,,,,,,14.1674099276411,14.764806425373855,-0.5343423382410736,-1.0131491820137302,0.0
2676455053,175.19999999999993,-0.075419183076,-0.004751538732000002,0.02323422744,0.07712525944000004,0.3003578692,-10.583590923999997,,,,431.83089,118.35402,-118.35402,0,,,,,,,,,,,,,,76.33296567297283,-191.31819879207237,-125.936296701547,-0.3141832436171028,-16.10451536276017,0.33477014334990274,76.78964724412873,-191.80414334589736,-119.25150576688895,-0.49285872309075096,-15.917521510582779,0.24119355274862278,-0.7286606040584416,0.00017924523685564433,-0.030247980758491506,0.6842064112637363,-0.04170507511411056,0.043850012153187776,-1.5088043030887561,,,,,,,,,,,14.221203840387375,14.82075969332855,-0.5343903439167517,-1.0139846510025143,0.0
2676555053,175.29999999999995,-0.07147097862000001,-0.015659624084,0.022545312952,0.12924615296,0.40855896360000005,-8.798279392000001,,,,431.7316100000001,118.25473999999998,-118.25473999999998,1,47.3846766,8.1481078,533.181,76.30951093956803,-192.67441645655438,-125.89500000000004,-0.28300002,-16.118,0.22900002,4.0,18.0,0.44000003,0.67700005,76.30369195874846,-192.91418902943218,-125.8929837636685,-0.29599354302544945,-16.108740247958874,0.2154090922729011,76.74637879285804,-193.40412156226859,-119.22655172653567,-0.5057050715217788,-15.90387864833569,0.1899561796911817,-0.7294102293387553,0.003171003594437693,-0.032652126938612074,0.6832888249649435,-0.049313866961502216,0.04331409939026151,-1.5065923387724072,,,,,,,,,,,14.302687837459047,14.90526440826356,-0.5344146462394384,-1.0144689050292515,0.0
2676655053,175.39999999999998,0.11842863556,-0.015598137407200001,0.04700381608,0.07359836040000003,0.294753068,-8.577025,,,,431.95469571428566,118.4778257142857,-118.4778257142857,0,,,,,,,,,,,,,,76.26568672839396,-194.48020413542002,-125.87981521601297,-0.3808575168054079,-16.048262473540973,0.12664331781598176,76.705828013461,-195.00380057432298,-119.19862222389081,-0.5171472083040919,-15.894363274523215,0.2953528822743943,-0.7302040803653539,0.005946184533732678,-0.03437608062466765,0.6823378093684507,-0.05567413648169698,0.042100935428521176,-1.5042214518087285,,,,,,,,,,,14.212904445096395,14.812492049455155,-0.534442162992441,-1.0149615969018695,0.0
2676755053,175.5,0.3925702449599999,-0.026673875134399994,0.036140808760000004,0.0945478864,0.24875776360000004,-9.112363091999999,,,,431.7065666666667,118.22969666666667,-118.22969666666667,1,47.3846759,8.1480652,533.154,76.231587295563,-195.8852798689655,-125.868,-0.45700002,-15.994,0.047000002,4.0,18.0,0.441,0.68,76.22734947325172,-196.0590805934083,-125.86430186802137,-0.4560754875491877,-15.997698131978622,0.07005894355149495,76.66346860109277,-196.60241384076537,-119.15999924285485,-0.5335020463878993,-15.88346165418101,0.3904580389829677,-0.7318403857646396,0.002080671449666322,-0.0296803539383714,0.6808257472857725,-0.04350943323742045,0.04062012213368054,-1.499487179282993,,,,,,,,,,,14.093789842560707,14.688141944105961,-0.5344804435301038,-1.0154825435963803,0.0
2676855053,175.5999999999999,0.6753874212000001,-0.02424013912,-0.005833485139999999,0.15939232279999999,0.541985548,-8.844892804,,,,431.74368285714297,118.26681285714287,-118.26681285714287,0,,,,,,,,,,,,,,76.18611348695924,-197.75024264889916,-125.82831732020956,-0.44707935588807746,-16.033682679790445,0.29443319237405935,76.62158944321114,-198.19738644147117,-119.11202823903523,-0.5146314534814304,-15.880352726795465,0.47378827244405114,-0.7329405676405476,-0.011825066757475602,-0.014952710051884881,0.6800192117757476,-0.0030043430754746114,0.03801045590380414,-1.4959806649254765,,,,,,,,,,,14.19292263993001,14.791717740399669,-0.5345150081129967,-1.0160349486191582,0.0
2676955053,175.69999999999993,0.5290087407999998,-0.036933864239999996,-0.0775685182,-0.0538807688,0.24269502371999999,-8.776693672,,,,431.59534142857143,118.11847142857143,-118.11847142857143,1,47.3846752,8.1480228,533.086,76.15366365226609,-199.08106880522658,-125.80000000000001,-0.44000003,-16.062,0.47100002,4.0,18.0,0.441,0.68200004,76.14661740463629,-199.41900647316118,-125.78797347130762,-0.42143275446794076,-16.053454940372333,0.4911497345728574,76.58279007767513,-199.78896643847995,-119.05534716062793,-0.44553141030541327,-15.863588699518376,0.575024032808129,-0.7318083616857277,-0.03577894429638101,0.009022793859978067,0.6804956890788031,0.06473397098933906,0.03550051185494593,-1.4970144309985027,,,,,,,,,,,14.261992998640073,14.862941840435177,-0.5345337330524592,-1.016721448035842,0.0
2677055053,175.79999999999995,-0.36568708448,0.0552922404,-0.10112941728000001,0.21106625264,0.132367967792,-9.698992376,,,,431.7066957142857,118.22982571428572,-118.22982571428572,0,,,,,,,,,,,,,,76.11354729795866,-201.00504706045447,-125.73152944496707,-0.33429108491305637,-16.0133504694113,0.5857182546500965,76.55501473197464,-201.3884761247225,-118.989497750755,-0.3317659329260585,-15.857109479589592,0.6808495233944679,-0.7279534061084575,-0.05290478506602978,0.02690498630963754,0.6830520797415004,0.11408893323990836,0.03310910970569636,-1.5052822905136465,,,,,,,,,,,14.250643344765342,14.851093226233454,-0.5345612815506396,-1.0173891131010302,0.0
2677155053,175.89999999999998,-0.8564746595999999,0.08592795365199998,0.019743297630000003,0.16386660039999998,-0.09842440296000002,-11.010030819999997,,,,431.4031333333333,117.92626333333332,-117.92626333333332,1,47.3846746,8.1479803,532.972,76.08687195780928,-202.28439497938285,-125.68599999999998,-0.264,-15.981001,0.66200006,4.0,18.0,0.44200003,0.68500006,76.08153188090037,-202.59028048218107,-125.67371949392209,-0.26121769880114115,-15.979849702555196,0.6603690533677004,76.53611394824576,-202.98689537386886,-118.91747043042547,-0.2315706673285442,-15.842042730790602,0.6786089170487378,-0.7255480946291144,-0.04102094484589416,0.011515236760495139,0.6868243870838674,0.07547595571184944,0.0396454020175002,-1.514486812347916,,,,,,,,,,,14.060254444952816,14.653442969402345,-0.5346388459053989,-1.0179500166821878,0.0
2677255053,176.0,-0.95797268,0.03538541922800001,0.16848481603999999,0.21775692000000002,0.02139820559999996,-11.099415632000003,,,,431.41723500000006,117.94036499999999,-117.94036499999999,0,,,,,,,,,,,,,,76.05391603092929,-204.17214686682308,-125.61021167948402,-0.24682921455405607,-15.973895844951624,0.6519344118395435,76.52562579921361,-204.5847826106267,-118.85133470179099,-0.203385625892464,-15.828792174897377,0.5801428287361206,-0.7275063127154553,-0.012615244761139928,-0.02099015277676395,0.6856310314011624,-0.010439923199034433,0.04786952257627621,-1.5118023590892986,,,,,,,,,,,13.829111078169392,14.411157717691776,-0.5346909995879862,-1.0187039997568603,0.0
2677355053,176.0999999999999,-0.8426866184,-0.019366379312,0.3012502456,0.277358596524,0.44139725372,-10.049532887999998,,,,431.31594666666666,117.83907666666666,-117.83907666666666,1,47.3846741,8.147938,532.844,76.03121221219257,-205.4726466776288,-125.55800000000005,-0.23500001,-15.969001,0.64500004,4.0,18.0,0.44200003,0.68700004,76.0263220659718,-205.75275965728176,-125.54974136091522,-0.25107799797803926,-15.964344445424102,0.6110869015203604,76.51274037847948,-206.18101029786254,-118.79705590539014,-0.25937301406825436,-15.822407882125246,0.45271483571169946,-0.7330856991865041,0.02084179626872852,-0.05509280371009059,0.6775707362424243,-0.10555870541957912,0.05256270059467397,-1.4949075644074221,,,,,,,,,,,13.63115886251469,14.205306022914218,-0.5345895525149756,-1.02062509702252,0.0
2677455053,176.19999999999993,-0.7089649643999999,-0.0043115600600000005,0.3375974964000001,0.12922145479999997,0.44402775960000007,-9.285171908000002,,,,431.33092000000005,117.85404999999997,-117.85404999999997,0,,,,,,,,,,,,,,75.9988292553754,-207.32757823069468,-125.50331060201927,-0.34146978961259955,-15.938164906570448,0.42042440374310946,76.48963911145071,-207.7767372372012,-118.74886016100862,-0.36501834241567516,-15.82273371607903,0.4467431968322235,-0.7418490708162947,0.05146342326236929,-0.0829833111862026,0.6634138482597159,-0.1878455930415697,0.05487243837966703,-1.4644518874965815,,,,,,,,,,,13.726720484824902,14.304591529105059,-0.5344879514697823,-1.0225468100564061,0.0
2677555053,176.29999999999995,-0.5859384299999999,0.008548320279999999,0.26285400080000004,0.5128793512,1.0775921408,-8.793547912000001,,,,431.53343,118.05655999999998,-118.05655999999998,1,47.3846736,8.1478957,532.75,75.97555246728396,-208.66089837587475,-125.464,-0.418,-15.916,0.259,4.0,18.0,0.44300002,0.68500006,75.96802113872877,-208.90000001533105,-125.45761035402307,-0.434838596456828,-15.925171021284523,0.2910234067005559,76.45207836423758,-209.37042526516134,-118.69682714936894,-0.5021389198319731,-15.836013228912536,0.5165898396579865,-0.7506150418089698,0.07649068606680427,-0.10713508086507788,0.6474724443460311,-0.2568699097120883,0.061844239298280465,-1.4315073908073668,,,,,,,,,,,13.930217133148405,14.516907807489599,-0.5343849944214587,-1.02447394604156,0.0
2677655053,176.39999999999998,-0.45531228640000004,0.031460919080000004,0.11209309295999999,0.4735107078,1.41424041908,-9.091554863999999,,,,431.59571571428563,118.1188457142857,-118.1188457142857,0,,,,,,,,,,,,,,75.91890911684948,-210.45918905645448,-125.41594327885565,-0.5446435945450445,-15.984975529171855,0.4998490128339494,76.4003292606656,-210.96590083904331,-118.63645497396244,-0.6538783376979324,-15.852030505356554,0.6098368967060448,-0.7563641588296973,0.09661183084384488,-0.12717607890325205,0.6343416994929418,-0.31335243923860717,0.06988118748449973,-1.4068077398236722,,,,,,,,,,,14.153645327611617,14.749834335413958,-0.5342969256348964,-1.0263167419246135,0.0
2677755053,176.5,-0.4080172683999999,0.024093867224000007,-0.06990827644799999,0.4285644672000001,1.2494706807999998,-8.022188252,,,,431.4715257142857,117.99465571428571,-117.99465571428571,1,47.384672699999996,8.1478535,532.665,75.87536492489063,-211.84161283598576,-125.37899999999996,-0.642,-16.038,0.68500006,4.0,18.0,0.44300002,0.68600005,75.86635291448475,-212.025540528538,-125.36974785518272,-0.6631642812694462,-16.02603003764269,0.6910717765667622,76.33188371469427,-212.5618198036098,-118.56769048717564,-0.8173172788270586,-15.883925395870207,0.7271314172500375,-0.7571499580220805,0.11228907245107177,-0.14339186895548067,0.6273335428059359,-0.3586095138357294,0.07632811388408027,-1.3976539421564322,,,,,,,,,,,14.24477175909091,14.845105470909091,-0.534468052934168,-1.0266912250728717,0.0
2677855053,176.5999999999999,-0.34507375040000005,0.051983748931999994,-0.23293334280000003,0.4845029478799999,1.2729120214,-8.333280184000001,,,,431.4903366666667,118.01346666666666,-118.01346666666666,0,,,,,,,,,,,,,,75.78686089361611,-213.64790705012433,-125.28813768655573,-0.8498475420037337,-15.920446881981494,0.7446284191244249,76.2460722998231,-214.16086200003846,-118.49002769594647,-0.9995136756441813,-15.917784727847858,0.870311695375548,-0.7521589938966843,0.12752868533516673,-0.15684858448482766,0.6272034430800963,-0.40033250218712246,0.07604637831930822,-1.405546012140706,,,,,,,,,,,14.356385864627285,14.961116974683545,-0.5346333211743772,-1.0270166456540495,0.0
2677955053,176.69999999999993,-0.3007194812,0.07991043440000001,-0.36008227160000006,0.36783821548000006,1.0530521444,-8.110803667999999,,,,431.47153,117.99465999999998,-117.99465999999998,1,47.3846713,8.147811299999999,532.505,75.71951763829681,-215.02232729621662,-125.219,-1.008,-15.831,0.79,4.0,18.0,0.446,0.689,75.7025023834463,-215.2648383726384,-125.20340923524675,-1.0334496383426763,-15.842311023403159,0.8138446990343697,76.14098849712474,-215.76234044594014,-118.4008621866368,-1.2149274630306728,-15.949875006900621,1.0474610932653938,-0.7419779234794033,0.14063966820962748,-0.16786486412029653,0.6336455783259829,-0.4362019932756908,0.07092836644286701,-1.4293437257060093,,,,,,,,,,,14.499171031259968,15.110181371610846,-0.5346964075541896,-1.0264864161509955,0.0
2678055053,176.79999999999995,-0.281861222,0.1358697038,-0.43730384240000014,0.373074913,1.0604684838000003,-7.802059431999998,,,,431.13633,117.65945999999998,-117.65945999999998,0,,,,,,,,,,,,,,75.59116786240659,-216.8516412020683,-125.10139546338758,-1.1999721688842995,-15.9163215148195,0.9698657618778536,76.01165091030596,-217.3637455315487,-118.2953796199927,-1.4636717687013212,-15.982256444672013,1.2583680984134311,-0.7273734076110452,0.15214287828762418,-0.17794293577684764,0.6450689780633473,-0.46876667655788856,0.06261493125064461,-1.4659566241699067,,,,,,,,,,,14.508324481104175,15.119699961879725,-0.5347590999117512,-1.0259568195093527,0.0
2678155053,176.89999999999998,-0.2763021184,0.18271745239999998,-0.4920366111999999,0.2597530551999999,0.6636255740799999,-8.943055455999998,,,,430.8103866666667,117.33351666666663,-117.33351666666663,1,47.3846693,8.147769199999999,532.301,75.49687865653806,-218.1955045183125,-125.01500000000004,-1.3410001,-15.979001,1.102,4.0,18.0,0.45100003,0.69200003,75.47124839386095,-218.4407712706029,-124.99028751246952,-1.4035487873831378,-15.980459190258012,1.154955330422534,75.85576387075659,-218.96500529975307,-118.17096399333552,-1.755500838915831,-16.004156557704324,1.482013592606587,-0.7094947126027397,0.1616555898030822,-0.18860216153039383,0.6594731124143836,-0.49935043672160234,0.05442830914886547,-1.5116324575974263,,,,,,,,,,,14.443367866733285,15.050523532612646,-0.534794379498994,-1.0254712520677702,0.0
2678255053,177.0,-0.291973608,0.27033032719999994,-0.5053200764000002,0.4663402328000001,0.6186895564,-10.74685434,,,,430.8135971428572,117.33672714285713,-117.33672714285713,0,,,,,,,,,,,,,,75.3038397545591,-220.04277487798637,-124.82887348549032,-1.8120967128118624,-15.98998362042138,1.5008425310922517,75.66864255026952,-220.56702789661068,-118.03041803842346,-2.130936865265874,-16.02249407635687,1.630996672655539,-0.688800504167162,0.1699506191626263,-0.20043477791735745,0.6756281150082892,-0.5299807343340195,0.046471308675927574,-1.5641045268079317,,,,,,,,,,,14.381272815330465,14.986238303089559,-0.5348312717029662,-1.0249909109751614,0.0
2678355053,177.0999999999999,-0.23968749320000005,0.28374961000000004,-0.46080731239999984,0.15243682056000005,0.52370252944,-11.57888282,,,,430.46248666666673,116.98561666666664,-116.98561666666664,1,47.3846663,8.1477268,531.979,75.162920184254,-221.39129345457354,-124.69300000000004,-2.1560001,-15.998001,1.792,4.0,18.0,0.45400003,0.694,75.12271755452542,-221.6416033499271,-124.66300914950311,-2.2381216435072764,-15.99446804640743,1.7900372558551363,75.43869218070517,-222.1687660196049,-117.8792525688422,-2.6122853802050514,-16.009669654143536,1.6839136492703175,-0.6661654218789019,0.1756394918804706,-0.2149908408298039,0.6921923336621176,-0.5611351823910504,0.04328224606944298,-1.6215905727943796,,,,,,,,,,,14.417242138483124,15.024306589749937,-0.5351262319229695,-1.0253469456227298,0.0
2678455053,177.19999999999993,-0.22175789360000003,0.34426627000000004,-0.40269523640000005,0.43134903280000003,0.5191173092,-13.24630922,,,,430.34665999999993,116.86978999999998,-116.86978999999998,0,,,,,,,,,,,,,,74.86864039009025,-223.22354037421798,-124.47346955210107,-2.7571227400583505,-15.97214008336269,1.7776328815590872,75.15176862755087,-223.76579213624524,-117.72453342973864,-3.2116874353214846,-15.953425241077351,1.6396229496948083,-0.6445661264274317,0.17853762465757284,-0.2288690288711948,0.7072903425898696,-0.587671843375663,0.04248441319448165,-1.6763903148092945,,,,,,,,,,,14.564493637802121,15.176184128499392,-0.5354211921429727,-1.025702980270298,0.0
2678555053,177.29999999999995,-0.15143793125000002,0.34787341499999996,-0.35609629875000004,0.5044343097083334,0.4081965011666666,-12.845661666666667,,,,430.04505857142857,116.56818857142855,-116.56818857142855,1,47.384661699999995,8.1476845,531.597,74.6508505262797,-224.57954515269964,-124.31099999999998,-3.2020001,-15.953001,1.7670001,4.0,18.0,0.45800003,0.698,74.59731675997268,-224.80838644124944,-124.28673957050742,-3.290500445687736,-15.954580009433156,1.7518552756718044,74.80142328133749,-225.35434347602194,-117.57581858431325,-3.8925175108031356,-15.86534467448604,1.5209022687205023,-0.6240142492281764,0.17783475813083238,-0.24417330700071782,0.7206612817486969,-0.6120604656088104,0.04843144491548967,-1.7296048416124898,,,,,,,,,,,14.445301196824348,15.052596302017863,-0.5356125768609736,-1.0259644258409617,0.0
2678655053,177.39999999999998,-0.013001155180000001,0.33371808999999997,-0.3135302816,0.5659374403999999,0.6919684992,-12.222494212,,,,429.9457814285714,116.46891142857142,-116.46891142857142,0,,,,,,,,,,,,,,74.2224829390302,-226.41069206055897,-124.11687239859482,-3.9101639780202935,-15.9656359500098,1.6458139346257645,74.37964428221333,-226.93134092460488,-117.43572500054569,-4.582294142666362,-15.742804019962497,1.42053693194297,-0.6053958527857143,0.1740960236785714,-0.25701386496428574,0.7328879191071429,-0.6291369693398048,0.0560332118131044,-1.7789901939211725,,,,,,,,,,,14.26942254075009,14.86902806599351,-0.5358003426965565,-1.0262225665109421,0.0
2678755053,177.5,0.028294166096,0.32333073639999993,-0.3269619892,0.4846135348000001,0.643132984,-13.368413731999999,,,,429.6120971428572,116.13522714285712,-116.13522714285712,1,47.384654999999995,8.1476422,531.259,73.90500993770654,-227.7677968509456,-123.97300000000001,-4.4350004,-15.975,1.5560001,4.0,18.0,0.462,0.703,73.83118677683609,-227.99849364304606,-123.95033579854184,-4.530102581254256,-15.958020140593078,1.551481834757535,73.88864355144393,-228.49416308913615,-117.29921911892832,-5.245932333791724,-15.587200597613164,1.3567129402867666,-0.5892768323600388,0.16606442381951175,-0.26465001096058266,0.7450681236972898,-0.6326908920460494,0.06448894168688614,-1.8243708484238481,,,,,,,,,,,14.179525134900484,14.775014864689982,-0.5372130797930615,-1.0280795627971493,0.0
2678855053,177.5999999999999,0.06383461172307694,0.3586330026923078,-0.3682181357692308,0.7667710835769229,0.955089057692308,-14.24445426923077,,,,429.58038833333336,116.1035183333333,-116.1035183333333,0,,,,,,,,,,,,,,73.34877704756437,-229.50602022019098,-123.80223280267062,-5.151563610165294,-15.847062423760292,1.521956478667454,73.3328607992561,-230.04070763810705,-117.1674674623299,-5.930684055182827,-15.382204294511713,1.2303194574955256,-0.5726431925888985,0.15730748124210134,-0.27074535799591126,0.7576381975548259,-0.6334814651926733,0.07177835487513536,-1.8706900629561911,,,,,,,,,,,14.431490176679734,15.037268029081957,-0.5386789609235278,-1.0300059236797992,0.0
2678955053,177.69999999999993,0.01655032606666667,0.3324757008333334,-0.42670558416666665,0.7043514913749999,0.8863553559166668,-14.49157425,,,,429.4940649999999,116.01719499999997,-116.01719499999997,1,47.384645899999995,8.1476002,530.948,72.89200257130615,-230.93343683502638,-123.66199999999998,-5.7400002,-15.742001,1.4940001,4.0,18.0,0.46600002,0.70900005,72.85542400384067,-231.02195077975622,-123.65534246339638,-5.780402592374408,-15.730486033256444,1.4781134432731653,72.70690284732765,-231.56322791733763,-117.05183859596656,-6.659621832052757,-15.125165138639675,1.0001465653707537,-0.554094339195983,0.14673239316301395,-0.27536422822838375,0.7717552771553086,-0.6304089658106454,0.07875536256079581,-1.921919930765105,,,,,,,,,,,14.519443079228385,15.129553855063726,-0.5398337531430266,-1.031044475736509,0.0
2679055053,177.79999999999995,-0.0014164311959999998,0.2757045115999999,-0.44853686400000004,0.51507414496,0.6761435779999999,-12.589377039999997,,,,429.52451857142853,116.04764857142857,-116.04764857142857,0,,,,,,,,,,,,,,72.16708061909317,-232.68762531362597,-123.53005950134155,-6.540703540330897,-15.513794901461992,1.179154904943569,72.01128120903753,-233.06012734487905,-116.9560046281278,-7.361773371382502,-14.830378613934506,0.7931847969001692,-0.5328649896866026,0.13906920516668747,-0.2808050383818204,0.7860335685516294,-0.6330288326633104,0.08072565306099773,-1.9765440669976653,,,,,,,,,,,14.577383391225807,15.18923654455914,-0.540960831277449,-1.0320039352622212,0.0
2679155053,177.89999999999998,-0.12663395136,0.3516072936,-0.45456650360000006,0.5314748243199999,0.7396370607999998,-12.670491919999996,,,,429.3886228571428,115.91175285714283,-115.91175285714283,1,47.384634399999996,8.1475591,530.715,71.6118284277866,-234.031241676372,-123.42900000000003,-7.1540003,-15.339001,0.938,4.0,18.0,0.47100002,0.716,71.46624671312576,-234.31481101593076,-123.41374253407639,-7.264024701351292,-15.274464762149128,0.9198047658728992,71.24788347284809,-234.53235227116951,-116.87215627818355,-7.996522121386821,-14.514634157176399,0.695990008225908,-0.511003992158516,0.13448491967959528,-0.285440204915683,0.7995688909780776,-0.6380830900670527,0.07673675461014724,-2.029604058765141,,,,,,,,,,,14.527144732970028,15.137023326975477,-0.542369419030887,-1.033261278416432,0.0
2679255053,178.0,-0.12579309942000003,0.372850804,-0.4686131996,0.3289181820652,0.5914435541599999,-13.646302367999997,,,,429.2768942857142,115.80002428571426,-115.80002428571426,0,,,,,,,,,,,,,,70.71330275315242,-235.78142254713725,-123.33483140956834,-7.833067377075583,-14.940685409416401,0.8256995984195719,70.42289237773086,-235.97494422385236,-116.79635539555458,-8.619828259159553,-14.16117350889685,0.6158708606685147,-0.48673889948198196,0.1300541265990991,-0.2962951300750751,0.8114012993993994,-0.6551342224024232,0.07745747018946088,-2.0872726027752253,,,,,,,,,,,14.6042613335141,15.21679680911063,-0.5438169370225854,-1.0345598161865561,0.0
2679355053,178.0999999999999,-0.0899288892,0.338433388,-0.47622158039999996,0.2278022712,0.7039639092000002,-12.600969675999998,,,,429.36372,115.88684999999997,-115.88684999999997,1,47.3846206,8.1475194,530.554,70.07561945457181,-237.02352518514667,-123.26799999999997,-8.315001,-14.658001,0.74600005,4.0,18.0,0.476,0.72300005,69.94194852635864,-237.2362145857409,-123.26109547832309,-8.404759781799552,-14.595184862570047,0.7201831391078721,69.53340219508445,-237.38376561598034,-116.73222730817272,-9.251623350852245,-13.737103001325929,0.5081751861966987,-0.46120729619985595,0.12490235559922337,-0.30711274158143614,0.82301080785551,-0.6720869202935169,0.07775960953534751,-2.147198815357589,,,,,,,,,,,14.818130992410554,15.439295204553668,-0.5448091237412824,-1.0353397009696024,0.0
2679455053,178.19999999999993,-0.029638424536000005,0.37375595440000003,-0.4706660771999999,0.24466419898000002,0.5678697536,-13.164789719999998,,,,429.3512628571429,115.87439285714284,-115.87439285714284,0,,,,,,,,,,,,,,69.06873890907903,-238.6256149031842,-123.21599146945917,-8.991111897030489,-14.184836434101573,0.5515333423210426,68.58694010741503,-238.74974844258196,-116.67657862936811,-9.831791310123418,-13.28487468799632,0.4686084873820335,-0.4356715351450453,0.12002829903626133,-0.3152661984207565,0.8344875507602376,-0.6848037842251311,0.0744489075302785,-2.2058260018223006,,,,,,,,,,,15.002301344761731,15.632121873044744,-0.5457328208839713,-1.0360415715127171,0.0
2679555053,178.29999999999995,-0.17888890584000003,0.46183270679999994,-0.4724960832,0.6164536779999998,0.3320704344,-15.5115898,,,,429.12854999999996,115.65167999999997,-115.65167999999997,1,47.384604599999996,8.1474818,530.462,68.29450760191806,-239.85752669464532,-123.17599999999999,-9.511001,-13.821001,0.402,4.0,18.0,0.48200002,0.73200005,68.18032896340023,-240.00829915154557,-123.17174992750941,-9.580985470343856,-13.766940077919871,0.3944065371501705,67.58190720977112,-240.06998419830197,-116.62595917128246,-10.459399034179038,-12.753247038429075,0.36227200959525346,-0.40969802452062115,0.11242963039354655,-0.32214007560581237,0.8459997556054563,-0.6931140261009053,0.07378961162995751,-2.2662738135526426,,,,,,,,,,,14.891640658629441,15.516532196700506,-0.5452769476249512,-1.0360025726308082,0.0
2679655053,178.39999999999998,-0.04153403168000001,0.44679271360000006,-0.4072714956000001,0.83473490016,0.45550138421600017,-15.99938972,,,,429.0662642857143,115.58939428571423,-115.58939428571423,0,,,,,,,,,,,,,,67.1730185221313,-241.33844874925407,-123.13425480187578,-10.198404705843242,-13.290002079859619,0.3274152460180177,66.51264670837496,-241.33172901389102,-116.59286718212036,-11.143570546485936,-12.124319979739855,0.1609142501655203,-0.38120047527241985,0.10389576410132766,-0.33622904332602704,0.8548828613602204,-0.7156825196303261,0.07877591805714505,-2.332174383246333,,,,,,,,,,,14.618086635057892,15.23106903356295,-0.5445390522715736,-1.035812119682741,0.0
2679755053,178.5,0.008448479696000002,0.4032551188,-0.37318031120000006,0.48460811200000004,0.40168977292,-14.765865159999999,,,,428.9008616666667,115.42399166666665,-115.42399166666665,1,47.3845865,8.1474465,530.3870000000001,66.27962481866547,-242.51817172895773,-123.10100000000006,-10.746,-12.867001,0.268,4.0,18.0,0.49,0.74,66.14906134486016,-242.65659652399356,-123.10094278674929,-10.828959270828275,-12.78329795691173,0.23252778280683384,65.37837988713714,-242.53005347097098,-116.58575387087087,-11.829183888088089,-11.408492533133133,-0.07000842392642644,-0.35601954513172285,0.09235964218694334,-0.34408164034001065,0.8638999333666677,-0.7244098755181693,0.08552493518911966,-2.392217004663682,,,,,,,,,,,14.436800447620005,15.04221767173191,-0.5459588922682166,-1.0365080042995478,0.0
2679855053,178.5999999999999,-0.025116088400000004,0.3974789476,-0.35964325599999997,0.6012372815999999,0.5499945828,-14.2451387,,,,428.88678166666665,115.40991166666664,-115.40991166666664,0,,,,,,,,,,,,,,64.99455189393342,-243.88061982433703,-123.10043687773191,-11.562527851854663,-12.04315255866015,-0.081135823110278,64.17798554305227,-243.6562781177838,-116.59904844149233,-12.436076200776132,-10.684248746364283,-0.2393248168460031,-0.33292636182147545,0.08123615786042226,-0.3491165692298082,0.872162175238928,-0.728593974149177,0.09088114471256051,-2.4469616295029257,,,,,,,,,,,14.523183673631657,15.133208862888313,-0.547982120630427,-1.0374517440458566,0.0
2679955053,178.69999999999993,0.02070951992,0.37409439599999994,-0.3544835692,0.5601715740000001,0.62625766188,-13.10947636,,,,429.19007142857146,115.71320142857141,-115.71320142857141,1,47.384566,8.147414399999999,530.386,63.99757525758563,-244.93762514534862,-123.09999999999997,-12.196001,-11.404,-0.35200003,4.0,18.0,0.49600002,0.74700004,63.824831358766346,-245.08216735569076,-123.10501450124649,-12.273454715199492,-11.305810712274411,-0.3587086195054678,62.92450996506088,-244.71385350728096,-116.62316802058726,-12.958840637345428,-9.975209563657197,-0.3328946549374075,-0.3101966534887917,0.07038390287424692,-0.35506303515245113,0.8790556168549497,-0.7356279669502472,0.09668661620379938,-2.500409120488757,,,,,,,,,,,14.4157872665135,15.020984795519816,-0.5504999506124462,-1.0384181115097306,0.0
